Time,x1,x2,y1,y2
175,0.2120267137820731,0.14799554773345922,-2.4210062550981695,-2.128435563431857
176,0.16446284537942651,0.1559228591292554,-2.4392402925507612,-2.139864766367035
177,0.11654388918027307,0.16390935182443475,-2.4450264650060842,-2.1533686134672085
178,0.07067581008589033,0.17155403166901925,-2.4381841445309913,-2.168977209387885
179,0.02955015098609292,0.17840830818163597,-2.418686046308551,-2.1866951015985507
180,-0.003636002073294023,0.18393933368829296,-2.3868144675758955,-2.20647524055971
181,-0.024929325811615333,0.18748822097593373,-2.3435088501510615,-2.2281610526351163
182,-0.02942166102052758,0.18823694351031373,-2.2910798949781634,-2.251367421000975
183,-0.011466242914001978,0.18524437382764625,-2.2345552789821745,-2.275256399503616
184,0.03359690996353938,0.1777338483524567,-2.1836394867408657,-2.2982105740476912
185,0.10445264526757514,0.1659245591420369,-2.1532256161171843,-2.3177477616574973
186,0.18798282032481695,0.1520028633073205,-2.1567333511551934,-2.331631348327001
187,0.2644536975666487,0.13925771710781637,-2.1945562202761626,-2.339795745986029
188,0.3210895424784623,0.12981840962804492,-2.2553896579273167,-2.3441250488922734
189,0.35493388968271883,0.12417768509730727,-2.326796632889711,-2.34669209558101
190,0.3680326418232023,0.12199455974183919,-2.399992262737211,-2.3489610331224045
191,0.3638087608448451,0.12269853990448622,-2.4695949720874344,-2.351828790746327
192,0.34564538727069927,0.12572576883173675,-2.5323891736670783,-2.355831299664681
193,0.3165307339514062,0.1305782110487757,-2.5863913689530893,-2.3612991429644485
194,0.279070487984569,0.13682158537292366,-2.630291372577986,-2.3684506848734155
195,0.235605127040458,0.1440658121926975,-2.6631376288169557,-2.377444518012291
196,0.18835271437154977,0.15194121429956772,-2.684164541751523,-2.3884082417007457
197,0.13956322984536168,0.1600727950491678,-2.6927064242829877,-2.4014528037884983
198,0.09169414711616758,0.16805097549935877,-2.6881778027340255,-2.416675783221712
199,0.047626927209909,0.17539551214609841,-2.670130895313423,-2.4341518102988795
200,0.010945272013824127,0.1815091213418637,-2.638443398514039,-2.453901268937845
201,-0.013730150866479515,0.18562169181950458,-2.593765718340689,-2.4758157581378697
202,-0.020487871016322684,0.18674797851048516,-2.5384867199376764,-2.4994971337084695
203,-0.0025586567083851347,0.1837597761275798,-2.4785630938702212,-2.5239526138893558
204,0.044881852810581074,0.17585302454571827,-2.4258287915018917,-2.5472098734544235
205,0.11801545266048315,0.1636640912445432,-2.396906256729106,-2.5664985050892257
206,0.20056146741728825,0.14990642212647015,-2.402952401331512,-2.5799590234982444
207,0.27404112522205304,0.13765981249951842,-2.440679599819569,-2.5881393662627485
208,0.3287215636337474,0.12854640610290924,-2.4987331058176303,-2.5929319911109037
209,0.3627517826160923,0.12287470294250835,-2.566504239493874,-2.5961050113469772
210,0.37780468614674645,0.12036588568886933,-2.636617169167611,-2.598887732250364
211,0.37653213761678295,0.12057797711040563,-2.7043374909183338,-2.602069221140686
212,0.36160605969192056,0.12306565676309174,-2.7666024497837176,-2.606159937178032
213,0.33546476614643844,0.12742253901811923,-2.8213240434518707,-2.611507880747513
214,0.30031492641400886,0.13328084563675824,-2.866960276813222,-2.6183700510339074
215,0.25821977024642234,0.1402967049939118,-2.9022600700140355,-2.626954961346048
216,0.21122144918477154,0.14812975849959725,-2.9261128545987916,-2.637447706426414
217,0.16149133703859103,0.1564181105191042,-2.93746680027738,-2.650023591323254
218,0.11152272810011042,0.16474621200397122,-2.9353077906324305,-2.664851635439364
219,0.06439280908590592,0.1726011985017361,-2.918723923642708,-2.6820838224448607
220,0.024123491854234597,0.17931275136974878,-2.8871366589602436,-2.7018165757310157
221,-0.0038715475125151487,0.1839785912614732,-2.840891999799532,-2.7239922280954474
222,-0.012493589649213757,0.1854155982834143,-2.782591459455035,-2.7481771939893327
223,0.006156521659179811,0.18230724640050333,-2.719548586840445,-2.773152548594437
224,0.056327264389375686,0.17394545595037014,-2.666097674313883,-2.7965292431858066
225,0.13074871444148892,0.1615418809489523,-2.639539351787833,-2.815423839446384
226,0.21121189339203983,0.14813135113171821,-2.6474901919234415,-2.8285669086000547
227,0.2816808512781086,0.13638652482425512,-2.6841300805556254,-2.8369284696737647
228,0.33483633565239934,0.12752727743373093,-2.738977637217294,-2.8422554194110057
229,0.3693537116550322,0.12177438143666294,-2.803110376656072,-2.8460348386863017
230,0.38643957236303056,0.1189267379869984,-2.870265332916157,-2.8493105551583415
231,0.3880592502121996,0.11865679167896172,-2.936208794313484,-2.8527881874407224
232,0.3762634025616935,0.12062276628622746,-2.997998131487918,-2.8569581737598466
233,0.35299425334390105,0.12450095782025383,-3.0534575127068835,-2.8621831527375976
234,0.3200790977423214,0.1299868170839694,-3.1008421112803006,-2.868753928822151
235,0.2792996785509176,0.13678338694522102,-3.1386250435650456,-2.876924982620546
236,0.23250411244091806,0.1445826479589844,-3.165360635243963,-2.8869372598521665
237,0.18176295129666192,0.15303950814473857,-3.1796016001120115,-2.8990319748843785
238,0.12959164595689582,0.1617347256962714,-3.1798729646492987,-2.9134549566370196
239,0.07927831592189243,0.1701202806971919,-3.1647444955787156,-2.930444577322802
240,0.035359346009579726,0.17744010901162172,-3.1331236701643315,-2.9501829240642743
